Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T17:45:00.000000+0000,102.65,385.0,22.93,37.99,60.69,43.78,60.47,1.38,35.11,1.0,,,,1.93,,,76.16,,348.05,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T18:00:00.000000+0000,123.0,453.0,22.6,39.35,62.07,43.34,59.9,1.35,33.35,0.42,,,,2.0,,,77.38,,348.21,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T18:15:00.000000+0000,123.0,453.0,24.54,36.03,60.71,42.45,58.52,1.33,33.4,,,,,2.12,,,78.44,,348.15,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T18:30:00.000000+0000,123.0,453.0,26.48,35.4,61.9,44.38,57.27,1.34,33.45,0.6,,,,2.2,,,79.34,,348.05,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T18:45:00.000000+0000,123.0,453.0,28.3,35.64,63.89,46.44,56.25,1.39,34.17,0.39,,,,2.32,,,80.36,,348.39,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T19:00:00.000000+0000,117.53,483.0,27.1,38.2,65.15,47.42,56.49,1.42,33.74,,,,,2.4,,,80.86,,348.05,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T19:15:00.000000+0000,124.0,483.0,27.55,38.48,66.08,48.06,55.89,1.46,33.69,,,,,2.52,,,81.2,,348.05,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T19:30:00.000000+0000,124.0,483.0,26.84,38.23,65.08,46.84,55.28,1.5,33.57,,,,,2.48,,,81.57,,348.15,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T19:45:00.000000+0000,124.0,483.0,26.9,37.69,64.59,46.84,56.09,1.51,34.05,0.61,,,,2.52,,,81.89,,348.06,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T20:00:00.000000+0000,118.0,467.0,26.91,37.62,64.51,46.58,56.1,1.56,34.22,1.0,,,,2.6,,,82.45,,348.1,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T20:15:00.000000+0000,118.0,467.0,25.83,39.22,64.87,46.79,56.97,1.59,34.23,1.0,,,,2.48,,,82.72,,348.3,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T20:30:00.000000+0000,118.0,467.0,25.18,40.65,65.75,48.65,57.3,1.64,33.92,1.0,,,,2.52,,,83.0,,348.26,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T20:45:00.000000+0000,118.0,467.0,24.28,42.19,66.35,48.86,58.09,1.65,34.15,1.0,,,,2.72,,,83.64,,348.26,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T21:00:00.000000+0000,114.68,462.0,24.66,44.26,68.8,51.02,58.54,1.64,34.56,1.0,,,,2.68,,,84.12,,348.1,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T21:15:00.000000+0000,121.0,462.0,23.2,45.53,68.62,51.2,59.27,1.64,34.41,0.4,,,,2.6,,,83.44,,348.15,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T21:30:00.000000+0000,121.0,462.0,23.57,46.74,70.32,52.8,60.13,1.65,34.31,,,,,2.6,0.12,,82.7,,348.1,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T21:45:00.000000+0000,121.0,462.0,24.51,46.76,71.41,51.76,59.62,1.63,33.0,0.61,,,,2.48,0.08,,83.77,,348.11,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T22:00:00.000000+0000,132.68,465.0,25.97,41.35,67.72,48.24,58.55,1.55,33.85,0.4,,,,2.52,,,84.07,,348.2,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T22:15:00.000000+0000,140.0,465.0,27.97,37.1,65.29,46.91,57.26,1.52,34.1,0.72,,,,2.48,,,83.33,,348.05,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T22:30:00.000000+0000,140.0,465.0,27.61,35.58,63.29,45.11,56.44,1.53,34.42,0.48,,,,2.4,0.12,,83.04,,348.2,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T22:45:00.000000+0000,133.05,465.0,27.34,34.93,62.36,43.02,56.67,1.53,34.17,0.63,,,,2.4,0.07,,83.88,,348.11,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T23:00:00.000000+0000,114.0,403.0,26.06,32.96,59.38,40.12,56.7,1.51,34.02,0.42,,,,2.4,,,84.3,,348.21,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T23:15:00.000000+0000,114.0,403.0,26.27,31.63,57.32,39.42,56.01,1.51,34.28,0.6,,,,2.4,0.12,,84.18,,348.1,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T23:30:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-25T23:45:00.000000+0000,114.0,403.0,25.3,29.27,54.54,37.55,55.71,1.5,34.84,0.61,,,,2.2,,,81.83,,348.17,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T00:00:00.000000+0000,103.58,372.89,24.91,30.25,55.05,37.69,56.94,1.5,34.73,1.0,,,,2.32,,,80.74,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T00:15:00.000000+0000,103.32,383.0,23.34,31.91,55.21,37.7,57.47,1.5,34.87,1.0,,,,2.28,,,79.78,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T00:30:00.000000+0000,109.0,383.0,24.32,32.01,56.3,43.32,57.52,1.49,34.94,1.0,,,,2.2,,,80.32,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T00:45:00.000000+0000,109.0,383.0,22.84,33.4,56.16,39.89,58.25,1.47,34.91,1.0,,,,2.2,0.13,,81.57,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T01:00:00.000000+0000,96.68,324.0,22.12,33.91,55.98,40.47,58.76,1.43,34.96,1.0,,,,2.2,0.08,,82.84,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T01:15:00.000000+0000,102.0,324.0,23.05,35.59,58.53,41.89,59.25,1.41,34.61,0.42,,,,2.2,,,84.24,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T01:30:00.000000+0000,102.0,324.0,23.58,36.36,59.97,41.6,59.14,1.4,33.87,,,,,2.08,,,84.99,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T01:45:00.000000+0000,102.0,324.0,23.94,33.24,57.43,38.69,58.06,1.33,32.89,0.61,,,,2.12,,,84.89,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T02:00:00.000000+0000,106.75,341.0,26.54,30.27,56.94,37.99,56.06,1.25,33.7,0.4,,,,2.08,,,84.58,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T02:15:00.000000+0000,107.0,341.0,27.04,28.31,55.48,36.04,56.4,1.25,34.13,,,,,2.0,,,84.78,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T02:30:00.000000+0000,107.0,341.0,27.34,27.06,54.49,35.85,56.13,1.27,33.63,0.58,,,,2.0,,,85.43,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T02:45:00.000000+0000,107.0,341.0,27.71,25.63,53.37,35.46,56.47,1.26,34.35,1.0,,,,1.88,,,85.74,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T03:00:00.000000+0000,107.95,376.75,27.21,25.66,52.87,34.84,55.73,1.25,34.09,1.0,,,,1.8,,,86.07,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T03:15:00.000000+0000,108.0,386.0,25.74,25.17,50.94,33.26,55.51,1.25,33.95,1.0,,,,1.8,,,87.13,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T03:30:00.000000+0000,108.0,386.0,26.79,24.47,51.22,34.19,55.89,1.26,34.19,1.0,,,,1.8,,,88.08,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T03:45:00.000000+0000,108.0,386.0,25.4,25.07,50.34,33.77,56.25,1.29,34.38,1.0,,,,1.8,,,89.13,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T04:00:00.000000+0000,115.6,419.0,25.0,27.37,52.22,35.35,57.58,1.3,34.47,1.0,,,,1.8,,,89.54,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T04:15:00.000000+0000,116.0,419.0,24.11,29.34,53.39,35.62,58.02,1.3,34.28,1.0,,,,1.8,,,89.43,,348.26,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T04:30:00.000000+0000,116.0,419.0,23.81,30.02,53.73,36.6,58.06,1.3,34.34,1.0,,,,1.8,,,88.65,,348.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T04:45:00.000000+0000,116.0,419.0,23.7,31.37,54.97,38.08,58.79,1.29,33.99,1.0,,,,1.8,,,84.92,,256.78,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T05:00:00.000000+0000,121.05,380.1,24.25,33.59,57.71,39.52,58.66,1.26,34.16,0.4,,,,1.8,0.12,,80.13,,211.35,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T05:15:00.000000+0000,128.0,400.0,24.87,35.28,60.07,41.14,59.34,1.25,34.02,,,,,1.92,0.08,,81.48,,211.26,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T05:30:00.000000+0000,128.0,400.0,26.79,33.03,60.09,42.35,58.18,1.21,32.65,,,,,2.0,,,85.07,,211.26,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T05:45:00.000000+0000,128.0,400.0,27.86,29.49,57.45,40.02,56.93,1.15,33.66,0.61,,,,1.88,,,86.42,,211.22,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T06:00:00.000000+0000,106.11,339.32,27.89,29.08,56.97,38.75,56.16,1.12,33.29,0.42,,,,1.8,,,85.1,,211.47,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T06:15:00.000000+0000,111.0,347.0,27.94,29.17,57.09,40.53,56.12,1.15,33.78,,,,,1.8,,,85.27,,211.21,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T06:30:00.000000+0000,111.0,347.0,28.54,28.94,57.47,40.57,55.88,1.15,33.56,,,,,1.8,0.12,,86.63,,211.21,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T06:45:00.000000+0000,105.21,347.0,29.96,28.1,58.22,41.1,55.92,1.15,33.72,,,,,1.8,0.07,,84.83,,211.16,0.0,0.0,0.37,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T07:00:00.000000+0000,97.74,312.0,30.41,26.94,57.37,40.93,55.63,1.13,33.77,,,,,1.68,,,81.09,0.58,209.26,0.0,0.0,4.58,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T07:15:00.000000+0000,97.0,312.0,29.86,27.04,56.83,40.31,55.8,1.15,33.53,0.58,,,,1.6,,,79.61,0.63,194.16,0.0,0.0,13.89,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T07:30:00.000000+0000,97.0,312.0,28.13,28.7,56.71,40.48,56.54,1.18,33.79,1.0,,,,1.6,,,78.62,0.26,202.42,0.0,0.0,25.21,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T07:45:00.000000+0000,97.0,312.0,28.51,31.73,60.0,42.62,57.03,1.21,33.66,0.39,,,,1.6,0.12,,77.91,0.83,209.11,0.0,0.0,37.83,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T08:00:00.000000+0000,108.4,377.4,27.78,34.85,62.46,43.49,57.37,1.2,34.12,,,,,1.72,0.08,,76.78,1.05,213.2,0.0,0.0,68.75,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T08:15:00.000000+0000,115.0,397.0,28.1,37.93,65.83,46.67,57.45,1.2,33.97,0.58,,,,1.8,,,75.71,0.32,212.42,0.0,0.0,82.11,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T08:30:00.000000+0000,115.0,397.0,27.22,40.39,67.48,50.75,58.45,1.21,33.92,1.0,,,,1.68,,,74.49,0.21,210.21,0.0,0.0,79.53,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T08:45:00.000000+0000,115.0,397.0,26.66,43.27,69.7,51.96,58.88,1.22,34.47,1.0,,,,1.72,0.12,,72.97,0.22,198.83,0.0,0.0,94.39,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T09:00:00.000000+0000,113.1,359.0,25.9,45.48,71.38,52.57,59.59,1.21,34.92,1.0,,,,1.8,0.08,,71.07,0.15,219.3,0.0,0.0,102.25,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T09:15:00.000000+0000,113.0,359.0,26.27,43.6,70.1,51.43,58.32,1.19,33.52,1.0,,,,1.8,,,69.7,0.16,183.11,0.0,0.0,120.16,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T09:30:00.000000+0000,113.0,359.0,27.7,39.16,67.11,48.38,57.59,1.14,34.03,1.0,,,,1.8,,,67.6,,176.05,0.0,0.0,130.58,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T09:45:00.000000+0000,113.0,359.0,28.24,36.57,64.88,45.71,56.48,1.12,34.86,1.0,,,,1.8,0.12,,65.97,0.11,184.44,0.0,0.0,125.94,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T10:00:00.000000+0000,105.6,365.0,27.31,35.26,62.68,44.6,56.38,1.12,34.95,0.4,,,,1.68,0.08,,64.05,0.1,188.6,0.0,0.0,115.85,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T10:15:00.000000+0000,111.0,365.0,26.87,34.57,61.46,43.61,55.36,1.13,35.48,,,,,1.6,,,63.29,,197.63,0.0,0.0,125.0,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T10:30:00.000000+0000,111.0,365.0,26.58,32.8,59.48,42.45,55.79,1.12,35.49,0.58,,,,1.6,,,64.99,0.11,195.84,0.0,0.0,134.74,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T10:45:00.000000+0000,111.0,365.0,25.99,31.7,57.72,39.49,55.74,1.11,36.03,1.0,,,,1.6,,,63.54,0.5,159.33,0.0,0.0,176.06,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T11:00:00.000000+0000,85.53,296.68,24.04,30.75,54.88,35.28,55.6,1.08,37.03,0.42,,,,1.6,0.12,,62.13,0.26,137.32,0.0,0.0,254.42,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T11:15:00.000000+0000,89.0,302.0,23.34,29.76,53.12,32.64,56.03,1.1,36.56,0.58,,,,1.6,0.08,,60.44,0.74,224.05,0.0,0.0,288.11,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T11:30:00.000000+0000,89.0,302.0,23.34,29.2,52.57,34.8,56.73,1.15,36.43,0.42,,,,1.6,,,58.69,0.47,230.74,0.0,0.0,383.47,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T11:45:00.000000+0000,89.0,302.0,21.96,29.79,51.66,34.26,56.96,1.01,36.91,0.63,,,,1.47,,,57.74,0.37,174.95,0.0,0.0,406.05,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T12:00:00.000000+0000,73.84,254.05,20.32,31.22,51.41,34.11,58.13,0.86,38.72,0.42,,,,1.52,,,57.12,0.53,308.89,0.0,0.0,421.05,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T12:15:00.000000+0000,73.0,257.0,21.31,31.06,52.54,33.51,58.0,0.83,39.88,,,,,1.6,,,55.47,0.74,264.58,0.0,0.0,418.0,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T12:30:00.000000+0000,73.0,257.0,24.21,28.16,52.53,34.45,57.26,0.8,40.87,0.58,,,,1.6,0.12,,52.86,1.26,295.68,0.0,0.0,418.53,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T12:45:00.000000+0000,73.0,257.0,25.87,25.97,51.86,33.84,56.79,0.73,46.9,0.39,,,,1.6,0.08,,50.72,1.11,205.33,0.0,0.0,409.78,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T13:00:00.000000+0000,122.5,219.0,25.39,26.63,51.95,34.01,56.49,0.72,43.1,,,,,1.48,,,49.8,1.4,288.6,0.0,0.0,403.45,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T13:15:00.000000+0000,132.0,219.0,24.76,25.65,50.54,32.57,56.7,0.72,40.14,0.58,,,,1.52,,,48.07,1.37,303.58,0.0,0.0,396.32,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T13:30:00.000000+0000,132.0,219.0,25.46,24.68,50.12,31.71,55.69,0.69,42.21,1.0,,,,1.48,,,48.11,1.63,290.84,0.0,0.0,383.21,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T13:45:00.000000+0000,132.0,219.0,24.87,24.41,49.29,31.0,56.5,0.66,41.5,1.0,,,,1.4,0.12,,46.95,1.22,253.94,0.0,0.0,353.56,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T14:00:00.000000+0000,58.85,173.45,23.99,23.47,47.52,30.23,56.41,0.63,40.8,1.0,,,,1.28,0.08,,46.47,1.1,222.65,0.0,0.0,317.45,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T14:15:00.000000+0000,58.0,172.0,23.57,23.35,46.88,30.48,55.74,0.61,40.76,1.0,,,,1.32,0.12,,45.78,2.21,291.95,0.0,0.0,291.63,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T14:30:00.000000+0000,58.0,172.0,24.87,22.21,47.2,30.53,56.09,0.6,40.75,1.0,,,,1.28,0.2,,45.96,1.84,298.89,0.0,0.0,223.21,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T14:45:00.000000+0000,58.0,172.0,24.66,22.33,46.93,29.73,56.07,0.86,39.41,0.39,,,,1.2,0.08,,46.55,1.28,301.56,0.0,0.0,98.89,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T15:00:00.000000+0000,42.8,129.95,23.68,22.23,45.9,28.31,56.3,0.93,39.75,,,,,1.2,,,46.43,2.3,288.55,0.0,0.0,86.75,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T15:15:00.000000+0000,42.0,126.0,23.21,23.36,46.49,28.99,56.96,0.98,38.21,,,,,1.32,,,46.78,1.63,269.05,0.0,0.0,76.74,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T15:30:00.000000+0000,42.0,126.0,23.39,23.76,47.19,30.22,58.22,1.02,37.9,,,,,1.4,,,46.42,2.21,290.84,0.0,0.0,66.79,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T15:45:00.000000+0000,42.0,126.0,22.57,24.61,47.11,29.37,58.04,1.0,36.67,0.61,,,,1.28,0.12,,46.51,1.78,308.33,0.0,0.0,55.06,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T16:00:00.000000+0000,38.05,130.89,24.13,25.65,49.69,34.14,59.26,0.98,36.67,1.0,,,,1.2,0.2,,46.57,1.47,306.26,0.0,0.0,46.05,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T16:15:00.000000+0000,40.0,127.0,23.36,27.03,50.3,33.93,59.85,0.98,36.01,0.42,,,,1.32,0.08,,47.63,0.47,312.05,0.0,0.0,38.16,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T16:30:00.000000+0000,40.0,127.0,23.37,28.33,51.68,34.62,60.45,0.98,35.65,0.6,,,,1.52,0.12,,51.02,,311.75,0.0,0.0,30.25,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T16:45:00.000000+0000,40.0,127.0,24.38,28.97,53.31,38.48,60.3,0.96,35.17,1.0,,,,1.48,0.08,,55.32,,312.11,0.0,0.0,20.67,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T17:00:00.000000+0000,34.32,124.05,26.17,27.6,53.92,36.77,59.14,0.87,35.04,0.4,,,,1.52,,,59.29,,312.0,0.0,0.0,10.95,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T17:15:00.000000+0000,34.0,120.0,27.28,26.0,53.41,33.9,58.37,0.82,35.73,0.58,,,,1.48,,,62.89,,311.84,0.0,0.0,2.74,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T17:30:00.000000+0000,34.0,120.0,25.77,25.59,51.28,33.21,57.22,0.85,35.94,1.0,,,,1.4,,,65.82,,311.84,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T17:45:00.000000+0000,34.0,120.0,26.16,27.62,53.76,37.98,56.61,0.9,35.6,0.39,,,,1.4,,,68.04,,311.67,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T18:00:00.000000+0000,51.94,267.0,26.93,29.21,55.96,40.43,56.25,0.94,35.11,0.61,,,,1.52,,,69.55,,311.78,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T18:15:00.000000+0000,53.0,267.0,27.48,30.57,57.97,41.89,55.88,0.98,34.78,0.42,,,,1.6,,,70.79,,311.89,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T18:30:00.000000+0000,53.0,267.0,26.98,31.31,58.23,40.88,55.97,1.01,35.08,0.58,,,,1.72,0.12,,71.44,,311.95,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T18:45:00.000000+0000,53.0,267.0,27.17,32.53,59.65,40.55,56.26,1.06,35.28,1.0,,,,1.8,0.08,,71.84,,311.89,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T19:00:00.000000+0000,68.16,328.8,26.2,34.14,60.2,42.32,56.81,1.12,35.06,0.4,,,,1.92,,,72.46,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T19:15:00.000000+0000,69.0,343.0,25.74,36.11,61.73,43.82,57.62,1.19,34.89,,,,,2.0,,,73.11,,311.89,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T19:30:00.000000+0000,69.0,343.0,25.36,37.9,63.16,45.12,58.86,1.25,34.99,0.58,,,,2.0,,,73.64,,312.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T19:45:00.000000+0000,69.0,343.0,22.97,39.7,62.55,44.96,58.84,1.28,34.61,1.0,,,,2.12,,,73.99,,311.89,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T20:00:00.000000+0000,100.06,404.44,29.92,37.16,62.58,45.51,58.92,1.3,32.56,1.03,,,,1.76,0.53,,74.52,,311.56,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T20:15:00.000000+0000,102.0,418.0,20.83,42.43,55.12,43.91,59.52,1.33,34.35,0.54,,,,1.2,0.65,,74.75,,311.65,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T20:30:00.000000+0000,102.0,418.0,28.94,47.88,76.71,58.01,59.33,1.37,34.68,,,,,1.75,0.09,,75.32,,311.7,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T20:45:00.000000+0000,102.0,418.0,27.1,49.18,76.15,56.82,59.63,1.4,34.58,,,,,2.2,,,76.1,,311.9,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T21:00:00.000000+0000,5.42,,26.12,50.33,76.4,55.85,60.03,1.44,34.53,0.58,,,,2.2,,,76.17,,311.58,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T21:15:00.000000+0000,,,25.66,51.65,77.22,56.61,60.38,1.5,34.55,1.0,,,,2.2,,,76.52,,311.63,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T21:30:00.000000+0000,,,25.7,52.82,78.46,57.44,60.8,1.56,34.47,1.0,,,,2.2,,,76.82,,312.1,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T21:45:00.000000+0000,,,25.9,53.72,79.59,58.97,61.73,1.6,34.16,0.42,,,,2.32,,,77.49,,311.84,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T22:00:00.000000+0000,139.0,516.0,26.11,53.32,79.62,58.99,61.08,1.6,33.68,0.58,,,,2.4,,,78.47,,311.95,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-11-26T22:15:00.000000+0000,139.0,516.0,28.51,47.87,76.77,56.89,58.95,1.59,33.54,1.0,,,,2.52,0.12,,79.22,,311.95,0.0,0.0,,,
